,postal_code,ctr,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!Median age (years)
887,49727.0,0.0006627927975860497,90.6,7559.0,154.0,25.0,47.0,0.0,0.0,0.0,42.0,6.0,12.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,33.0,4.0,138.0,0.0,0.0,0.0,9.0,8.0,2.0,94.5,466.0,293.0,47.0
888,49728.0,0.0012423975524635438,142.4,291.0,22.0,1.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,127.3,10.0,0.0,45.8
889,49729.0,0.0010622881287537032,105.9,1576.0,33.0,16.0,12.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,112.1,133.0,103.0,47.6
890,49730.0,0.000489464538199522,111.4,2214.0,35.0,27.0,6.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,0.0,110.3,163.0,148.0,44.1
891,49733.0,0.0009566296511702675,65.4,2217.0,81.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,61.0,0.0,21.0,0.0,0.0,0.0,0.0,100.1,172.0,140.0,46.0
892,49735.0,0.0015588035443517905,88.3,19657.0,645.0,108.0,62.0,0.0,0.0,0.0,88.0,7.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,231.0,103.0,0.0,293.0,32.0,14.0,29.0,52.0,0.0,23.0,95.0,1206.0,1170.0,43.9
893,49736.0,0.00028368794326241134,117.6,454.0,14.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,123.6,12.0,15.0,58.6
894,49737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,49738.0,0.0015422741916277548,96.3,9599.0,110.0,84.0,7.0,0.0,0.0,0.0,123.0,6.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,0.0,2.0,75.0,0.0,16.0,0.0,19.0,0.0,0.0,107.6,534.0,437.0,50.3
896,49739.0,0.00015415240453475098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,49740.0,0.001158374409708028,97.6,7004.0,138.0,20.0,156.0,0.0,0.0,0.0,48.0,3.0,29.0,4.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,45.0,67.0,7.0,0.0,232.0,18.0,6.0,2.0,12.0,19.0,24.0,97.1,383.0,209.0,54.3
898,49743.0,0.0011557117757645468,122.3,751.0,8.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,53.0,29.0,55.5
899,49744.0,0.00042727855795006404,68.9,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,79.0,63.0,47.9
900,49745.0,0.0013277695750533896,96.0,1013.0,86.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,265.0,6.0,0.0,0.0,0.0,0.0,0.0,92.2,49.0,15.0,53.3
901,49746.0,0.0012683711079256213,83.8,3315.0,29.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,11.0,0.0,3.0,0.0,5.0,2.0,0.0,94.7,154.0,121.0,55.2
902,49747.0,0.0009762854990317023,96.7,1896.0,44.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,3.0,31.0,0.0,0.0,33.0,6.0,3.0,3.0,2.0,0.0,0.0,102.1,68.0,64.0,55.9
903,49748.0,0.003054989816700611,81.3,190.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,7.0,55.4
904,49749.0,0.0009814141667989222,123.8,3992.0,65.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,1.0,0.0,74.0,0.0,2.0,0.0,4.0,0.0,0.0,110.9,202.0,163.0,53.8
905,49751.0,0.0005833854582904414,106.7,2179.0,15.0,0.0,31.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,46.0,1.0,6.0,0.0,10.0,0.0,0.0,112.6,170.0,112.0,49.4
906,49752.0,0.0009530031656999598,269.2,818.0,18.0,97.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,3.0,3.0,0.0,0.0,11.0,147.9,36.0,14.0,36.0
907,49753.0,0.0004895335925817514,85.8,1930.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,110.7,100.0,113.0,51.5
908,49755.0,0.001371349230440552,75.6,1947.0,75.0,15.0,71.0,20.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,23.0,2.0,121.0,3.0,0.0,0.0,19.0,0.0,0.0,103.0,129.0,151.0,49.8
909,49756.0,0.0006326646431998962,110.3,3464.0,43.0,6.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4,196.0,164.0,57.6
910,49757.0,0.0003723589874654294,41.8,960.0,13.0,174.0,138.0,0.0,0.0,0.0,19.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,101.0,95.0,43.2
911,49759.0,0.001258551419051679,95.0,1513.0,38.0,5.0,2.0,0.0,0.0,0.0,10.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,2.0,0.0,15.0,0.0,7.0,0.0,18.0,0.0,0.0,96.0,72.0,47.0,59.2
912,49760.0,0.00038682866788835126,121.3,734.0,19.0,26.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8,61.0,17.0,53.0
913,49762.0,0.0003882799627480478,87.6,660.0,34.0,2.0,139.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,161.0,2.0,0.0,0.0,7.0,0.0,3.0,99.4,20.0,17.0,57.1
914,49764.0,0.0,0.0,190.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,26.0,28.5
915,49765.0,0.0011636372842529158,80.9,3699.0,76.0,15.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,13.0,0.0,40.0,13.0,0.0,0.0,13.0,2.0,0.0,104.0,260.0,195.0,51.5
916,49766.0,0.0017163119499739158,88.0,2269.0,13.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,93.9,136.0,113.0,45.1
917,49768.0,0.00025252296613103523,69.6,487.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,111.7,44.0,7.0,54.0
918,49769.0,0.0015200341909787133,102.4,1630.0,71.0,7.0,94.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3,133.0,82.0,42.7
919,49770.0,0.001108203817923722,78.2,16977.0,454.0,103.0,303.0,23.0,0.0,0.0,79.0,15.0,5.0,0.0,19.0,35.0,0.0,27.0,0.0,8.0,0.0,19.0,52.0,241.0,27.0,31.0,580.0,45.0,58.0,0.0,84.0,28.0,0.0,95.3,1018.0,915.0,42.4
920,49774.0,0.00040119622845574086,100.0,1660.0,27.0,1.0,53.0,0.0,0.0,4.0,9.0,1.0,3.0,0.0,3.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,63.0,6.0,0.0,0.0,7.0,0.0,0.0,116.7,60.0,61.0,54.0
921,49775.0,0.0017890835579514829,138.1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4,0.0,0.0,70.2
922,49776.0,0.0009279491470776685,87.3,1853.0,23.0,23.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,95.1,82.0,81.0,53.0
923,49777.0,0.0006718605728807627,119.7,1712.0,20.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,45.0,42.0,60.4
924,49779.0,0.001420163319711358,92.1,4541.0,88.0,28.0,18.0,3.0,0.0,0.0,26.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,61.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,12.0,0.0,93.2,242.0,211.0,51.5
925,49780.0,0.0007944226409147269,97.8,1924.0,151.0,12.0,124.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,275.0,29.0,0.0,0.0,35.0,0.0,0.0,87.7,98.0,223.0,42.6
926,49781.0,0.0010392734381725805,73.0,3614.0,268.0,59.0,996.0,4.0,0.0,0.0,38.0,9.0,4.0,2.0,17.0,0.0,0.0,12.0,0.0,7.0,0.0,5.0,7.0,250.0,3.0,0.0,1251.0,15.0,0.0,0.0,28.0,0.0,5.0,92.1,137.0,261.0,50.3
927,49782.0,0.00047025339321778034,122.4,562.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,102.9,28.0,25.0,61.9
928,49783.0,0.0011456972420664817,79.4,19299.0,1409.0,582.0,2737.0,66.0,0.0,5.0,246.0,66.0,25.0,0.0,10.0,23.0,34.0,49.0,31.0,0.0,18.0,0.0,1.0,959.0,79.0,87.0,3888.0,66.0,44.0,3.0,36.0,0.0,15.0,109.5,1380.0,2441.0,36.9
929,49784.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,49788.0,0.000999190643656265,178.0,6017.0,523.0,1761.0,894.0,18.0,0.0,0.0,59.0,5.0,16.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,307.0,5.0,31.0,1283.0,19.0,68.0,4.0,51.0,12.0,28.0,256.5,263.0,592.0,35.4
931,49791.0,0.0003733245920745924,84.4,360.0,23.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1,18.0,31.0,42.0
932,49793.0,0.0,76.4,258.0,20.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,85.6,3.0,0.0,60.9
933,49795.0,0.0006105844778845069,87.8,2006.0,40.0,7.0,33.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,2.0,5.0,68.0,0.0,0.0,0.0,3.0,0.0,0.0,116.9,87.0,82.0,47.8
934,49796.0,0.00046460402043866473,71.4,337.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8,3.0,33.0,55.9
935,49799.0,0.00039002122832278385,88.5,2145.0,60.0,0.0,39.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,150.0,93.0,46.3
936,49801.0,0.0008673836540915677,88.8,11349.0,79.0,94.0,53.0,0.0,0.0,0.0,52.0,25.0,8.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,26.0,92.0,0.0,21.0,0.0,32.0,2.0,0.0,101.3,685.0,583.0,46.2
937,49802.0,0.0013266331309930832,65.8,6137.0,84.0,58.0,213.0,20.0,0.0,30.0,48.0,0.0,17.0,13.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,46.0,0.0,214.0,0.0,0.0,0.0,26.0,19.0,9.0,90.2,372.0,401.0,43.6
938,49805.0,0.0018645357686453577,148.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.5,24.0,4.0,47.4
939,49806.0,0.0005238062503855861,111.0,513.0,87.0,8.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,96.0,2.0,0.0,0.0,0.0,0.0,1.0,107.7,6.0,6.0,59.2
940,49807.0,0.0006163425410519659,104.1,3481.0,115.0,2.0,39.0,0.0,0.0,0.0,23.0,14.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8.0,0.0,130.0,0.0,0.0,0.0,18.0,0.0,0.0,99.5,255.0,204.0,44.3
941,49808.0,0.0007830147566216433,9.1,234.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2,8.0,12.0,54.4
942,49812.0,0.0011719890518813504,126.3,846.0,21.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,116.4,45.0,47.0,48.7
943,49814.0,0.0003990964317856491,115.9,1411.0,27.0,0.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,15.0,3.0,0.0,44.0,9.0,0.0,2.0,0.0,3.0,0.0,96.5,57.0,42.0,47.2
944,49815.0,0.00019507328829362723,144.4,335.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8,18.0,38.0,57.3
945,49816.0,0.0008962361251725684,122.1,706.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,118.6,38.0,9.0,58.2
946,49817.0,0.0007705143305850018,78.9,659.0,63.0,0.0,73.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,66.0,16.0,49.1
947,49818.0,0.00096148816951104,114.0,972.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,67.0,17.0,49.0
948,49819.0,0.01587301587301589,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,67.2
949,49820.0,0.0008794038283397652,191.7,247.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,6.0,23.0,54.8
950,49821.0,0.0003109452736318408,110.1,1274.0,23.0,0.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,0.0,2.0,108.2,50.0,55.0,53.5
951,49822.0,0.0005058168942842687,87.5,260.0,4.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4,14.0,0.0,48.7
952,49825.0,0.0006476200493763612,41.7,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,89.0,16.0,0.0,60.4
953,49826.0,0.0,118.8,186.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,15.0,62.5
954,49827.0,0.00197514735074951,131.3,947.0,9.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,80.0,55.0,46.3
955,49829.0,0.0007115360295270938,76.5,16943.0,564.0,103.0,311.0,0.0,0.0,0.0,109.0,8.0,26.0,0.0,46.0,24.0,0.0,4.0,0.0,4.0,0.0,0.0,13.0,340.0,19.0,0.0,651.0,4.0,0.0,0.0,10.0,13.0,8.0,96.7,821.0,920.0,46.1
956,49831.0,0.0006183409436834092,155.7,871.0,6.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9,73.0,29.0,40.9
957,49833.0,0.0,319.2,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8,0.0,0.0,59.6
958,49834.0,0.0,100.0,233.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,23.0,14.0,39.9
959,49835.0,0.0008789386401326698,123.3,913.0,144.0,1.0,44.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,138.0,5.0,1.0,183.0,0.0,3.0,0.0,7.0,4.0,0.0,103.8,68.0,33.0,52.9
960,49836.0,0.0013608644964577163,136.3,863.0,26.0,11.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,71.0,0.0,0.0,5.0,0.0,0.0,0.0,110.5,59.0,30.0,52.9
961,49837.0,0.0010060445675559354,92.3,9549.0,278.0,0.0,146.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,71.0,0.0,292.0,0.0,0.0,0.0,104.0,0.0,27.0,103.2,626.0,381.0,45.9
962,49838.0,0.0014784697837737944,171.8,507.0,66.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,4.0,49.0,2.0,23.0,0.0,0.0,0.0,0.0,140.3,17.0,13.0,58.9
963,49839.0,0.0005210752611331451,192.2,364.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2,10.0,0.0,65.3
964,49840.0,5.8589172720881174e-05,126.9,593.0,20.0,0.0,32.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,15.0,34.0,56.0
965,49841.0,0.0011440255871262835,82.4,7242.0,377.0,39.0,108.0,0.0,0.0,4.0,40.0,2.0,5.0,11.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,24.0,291.0,16.0,0.0,418.0,2.0,0.0,0.0,35.0,0.0,0.0,92.9,575.0,220.0,42.3
966,49847.0,0.0011778704093337144,107.0,1015.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,82.9,40.0,73.0,48.3
